dteday,season,yr,weekday,hr,rider_type,riders,price,COGS,revenue,profit
20/11/2022,4,1,2,14,registered,177,4.99,1.56,883.23,607.11
20/11/2022,4,1,2,15,registered,226,4.99,1.56,1127.74,775.18
20/11/2022,4,1,2,16,registered,335,4.99,1.56,1671.65,1149.05
20/11/2022,4,1,2,17,registered,553,4.99,1.56,2759.47,1896.79
20/11/2022,4,1,2,18,registered,534,4.99,1.56,2664.66,1831.62
20/11/2022,4,1,2,19,registered,361,4.99,1.56,1801.39,1238.23
20/11/2022,4,1,2,20,registered,224,4.99,1.56,1117.76,768.32
20/11/2022,4,1,2,21,registered,143,4.99,1.56,713.57,490.49
20/11/2022,4,1,2,22,registered,115,4.99,1.56,573.85,394.45
20/11/2022,4,1,2,23,registered,82,4.99,1.56,409.18,281.26
21/11/2022,4,1,3,0,registered,25,4.99,1.56,124.75,85.75
21/11/2022,4,1,3,1,registered,13,4.99,1.56,64.87,44.59
21/11/2022,4,1,3,2,registered,6,4.99,1.56,29.94,20.58
21/11/2022,4,1,3,3,registered,2,4.99,1.56,9.98,6.86
21/11/2022,4,1,3,4,registered,10,4.99,1.56,49.9,34.3
21/11/2022,4,1,3,5,registered,28,4.99,1.56,139.72,96.04
21/11/2022,4,1,3,6,registered,99,4.99,1.56,494.01,339.57
21/11/2022,4,1,3,7,registered,262,4.99,1.56,1307.38,898.66
21/11/2022,4,1,3,8,registered,539,4.99,1.56,2689.61,1848.77
21/11/2022,4,1,3,9,registered,320,4.99,1.56,1596.8,1097.6
21/11/2022,4,1,3,10,registered,150,4.99,1.56,748.5,514.5
21/11/2022,4,1,3,11,registered,198,4.99,1.56,988.02,679.14
21/11/2022,4,1,3,12,registered,270,4.99,1.56,1347.3,926.1
21/11/2022,4,1,3,13,registered,295,4.99,1.56,1472.05,1011.85
21/11/2022,4,1,3,14,registered,329,4.99,1.56,1641.71,1128.47
21/11/2022,4,1,3,15,registered,381,4.99,1.56,1901.19,1306.83
21/11/2022,4,1,3,16,registered,410,4.99,1.56,2045.9,1406.3
21/11/2022,4,1,3,17,registered,333,4.99,1.56,1661.67,1142.19
21/11/2022,4,1,3,18,registered,287,4.99,1.56,1432.13,984.41
21/11/2022,4,1,3,19,registered,220,4.99,1.56,1097.8,754.6
21/11/2022,4,1,3,20,registered,125,4.99,1.56,623.75,428.75
21/11/2022,4,1,3,21,registered,97,4.99,1.56,484.03,332.71
21/11/2022,4,1,3,22,registered,82,4.99,1.56,409.18,281.26
21/11/2022,4,1,3,23,registered,50,4.99,1.56,249.5,171.5
22/11/2022,4,1,4,0,registered,43,4.99,1.56,214.57,147.49
22/11/2022,4,1,4,1,registered,37,4.99,1.56,184.63,126.91
22/11/2022,4,1,4,2,registered,15,4.99,1.56,74.85,51.45
22/11/2022,4,1,4,3,registered,6,4.99,1.56,29.94,20.58
22/11/2022,4,1,4,4,registered,2,4.99,1.56,9.98,6.86
22/11/2022,4,1,4,5,registered,6,4.99,1.56,29.94,20.58
22/11/2022,4,1,4,6,registered,15,4.99,1.56,74.85,51.45
22/11/2022,4,1,4,7,registered,49,4.99,1.56,244.51,168.07
22/11/2022,4,1,4,8,registered,77,4.99,1.56,384.23,264.11
22/11/2022,4,1,4,9,registered,94,4.99,1.56,469.06,322.42
22/11/2022,4,1,4,10,registered,154,4.99,1.56,768.46,528.22
22/11/2022,4,1,4,11,registered,143,4.99,1.56,713.57,490.49
22/11/2022,4,1,4,12,registered,145,4.99,1.56,723.55,497.35
22/11/2022,4,1,4,13,registered,144,4.99,1.56,718.56,493.92
22/11/2022,4,1,4,14,registered,95,4.99,1.56,474.05,325.85
22/11/2022,4,1,4,15,registered,96,4.99,1.56,479.04,329.28
22/11/2022,4,1,4,16,registered,81,4.99,1.56,404.19,277.83
22/11/2022,4,1,4,17,registered,43,4.99,1.56,214.57,147.49
22/11/2022,4,1,4,18,registered,54,4.99,1.56,269.46,185.22
22/11/2022,4,1,4,19,registered,31,4.99,1.56,154.69,106.33
22/11/2022,4,1,4,20,registered,37,4.99,1.56,184.63,126.91
22/11/2022,4,1,4,21,registered,39,4.99,1.56,194.61,133.77
22/11/2022,4,1,4,22,registered,36,4.99,1.56,179.64,123.48
22/11/2022,4,1,4,23,registered,28,4.99,1.56,139.72,96.04
23/11/2022,4,1,5,0,registered,32,4.99,1.56,159.68,109.76
23/11/2022,4,1,5,1,registered,11,4.99,1.56,54.89,37.73
23/11/2022,4,1,5,2,registered,4,4.99,1.56,19.96,13.72
23/11/2022,4,1,5,3,registered,0,4.99,1.56,0,0
23/11/2022,4,1,5,4,registered,3,4.99,1.56,14.97,10.29
23/11/2022,4,1,5,5,registered,10,4.99,1.56,49.9,34.3
23/11/2022,4,1,5,6,registered,20,4.99,1.56,99.8,68.6
23/11/2022,4,1,5,7,registered,72,4.99,1.56,359.28,246.96
23/11/2022,4,1,5,8,registered,83,4.99,1.56,414.17,284.69
23/11/2022,4,1,5,9,registered,80,4.99,1.56,399.2,274.4
23/11/2022,4,1,5,10,registered,114,4.99,1.56,568.86,391.02
23/11/2022,4,1,5,11,registered,130,4.99,1.56,648.7,445.9
23/11/2022,4,1,5,12,registered,193,4.99,1.56,963.07,661.99
23/11/2022,4,1,5,13,registered,200,4.99,1.56,998,686
23/11/2022,4,1,5,14,registered,195,4.99,1.56,973.05,668.85
23/11/2022,4,1,5,15,registered,214,4.99,1.56,1067.86,734.02
23/11/2022,4,1,5,16,registered,199,4.99,1.56,993.01,682.57
23/11/2022,4,1,5,17,registered,183,4.99,1.56,913.17,627.69
23/11/2022,4,1,5,18,registered,158,4.99,1.56,788.42,541.94
23/11/2022,4,1,5,19,registered,121,4.99,1.56,603.79,415.03
23/11/2022,4,1,5,20,registered,100,4.99,1.56,499,343
23/11/2022,4,1,5,21,registered,75,4.99,1.56,374.25,257.25
23/11/2022,4,1,5,22,registered,63,4.99,1.56,314.37,216.09
23/11/2022,4,1,5,23,registered,47,4.99,1.56,234.53,161.21
24/11/2022,4,1,6,0,registered,33,4.99,1.56,164.67,113.19
24/11/2022,4,1,6,1,registered,19,4.99,1.56,94.81,65.17
24/11/2022,4,1,6,2,registered,22,4.99,1.56,109.78,75.46
24/11/2022,4,1,6,3,registered,5,4.99,1.56,24.95,17.15
24/11/2022,4,1,6,4,registered,2,4.99,1.56,9.98,6.86
24/11/2022,4,1,6,5,registered,2,4.99,1.56,9.98,6.86
24/11/2022,4,1,6,6,registered,9,4.99,1.56,44.91,30.87
24/11/2022,4,1,6,7,registered,21,4.99,1.56,104.79,72.03
24/11/2022,4,1,6,8,registered,55,4.99,1.56,274.45,188.65
24/11/2022,4,1,6,9,registered,96,4.99,1.56,479.04,329.28
24/11/2022,4,1,6,10,registered,96,4.99,1.56,479.04,329.28
24/11/2022,4,1,6,11,registered,131,4.99,1.56,653.69,449.33
24/11/2022,4,1,6,12,registered,146,4.99,1.56,728.54,500.78
24/11/2022,4,1,6,13,registered,161,4.99,1.56,803.39,552.23
24/11/2022,4,1,6,14,registered,149,4.99,1.56,743.51,511.07
24/11/2022,4,1,6,15,registered,139,4.99,1.56,693.61,476.77
24/11/2022,4,1,6,16,registered,127,4.99,1.56,633.73,435.61
24/11/2022,4,1,6,17,registered,97,4.99,1.56,484.03,332.71
24/11/2022,4,1,6,18,registered,123,4.99,1.56,613.77,421.89
24/11/2022,4,1,6,19,registered,74,4.99,1.56,369.26,253.82
24/11/2022,4,1,6,20,registered,55,4.99,1.56,274.45,188.65
24/11/2022,4,1,6,21,registered,66,4.99,1.56,329.34,226.38
24/11/2022,4,1,6,22,registered,69,4.99,1.56,344.31,236.67
24/11/2022,4,1,6,23,registered,48,4.99,1.56,239.52,164.64
25/11/2022,4,1,0,0,registered,31,4.99,1.56,154.69,106.33
25/11/2022,4,1,0,1,registered,32,4.99,1.56,159.68,109.76
25/11/2022,4,1,0,2,registered,27,4.99,1.56,134.73,92.61
25/11/2022,4,1,0,3,registered,8,4.99,1.56,39.92,27.44
25/11/2022,4,1,0,4,registered,1,4.99,1.56,4.99,3.43
25/11/2022,4,1,0,5,registered,3,4.99,1.56,14.97,10.29
25/11/2022,4,1,0,6,registered,10,4.99,1.56,49.9,34.3
25/11/2022,4,1,0,7,registered,19,4.99,1.56,94.81,65.17
25/11/2022,4,1,0,8,registered,32,4.99,1.56,159.68,109.76
25/11/2022,4,1,0,9,registered,83,4.99,1.56,414.17,284.69
25/11/2022,4,1,0,10,registered,124,4.99,1.56,618.76,425.32
25/11/2022,4,1,0,11,registered,155,4.99,1.56,773.45,531.65
25/11/2022,4,1,0,12,registered,165,4.99,1.56,823.35,565.95
25/11/2022,4,1,0,13,registered,158,4.99,1.56,788.42,541.94
25/11/2022,4,1,0,14,registered,170,4.99,1.56,848.3,583.1
25/11/2022,4,1,0,15,registered,209,4.99,1.56,1042.91,716.87
25/11/2022,4,1,0,16,registered,203,4.99,1.56,1012.97,696.29
25/11/2022,4,1,0,17,registered,170,4.99,1.56,848.3,583.1
25/11/2022,4,1,0,18,registered,132,4.99,1.56,658.68,452.76
25/11/2022,4,1,0,19,registered,114,4.99,1.56,568.86,391.02
25/11/2022,4,1,0,20,registered,110,4.99,1.56,548.9,377.3
25/11/2022,4,1,0,21,registered,60,4.99,1.56,299.4,205.8
25/11/2022,4,1,0,22,registered,59,4.99,1.56,294.41,202.37
25/11/2022,4,1,0,23,registered,40,4.99,1.56,199.6,137.2
26/11/2022,4,1,1,0,registered,19,4.99,1.56,94.81,65.17
26/11/2022,4,1,1,1,registered,9,4.99,1.56,44.91,30.87
26/11/2022,4,1,1,2,registered,5,4.99,1.56,24.95,17.15
26/11/2022,4,1,1,3,registered,4,4.99,1.56,19.96,13.72
26/11/2022,4,1,1,4,registered,10,4.99,1.56,49.9,34.3
26/11/2022,4,1,1,5,registered,41,4.99,1.56,204.59,140.63
26/11/2022,4,1,1,6,registered,123,4.99,1.56,613.77,421.89
26/11/2022,4,1,1,7,registered,363,4.99,1.56,1811.37,1245.09
26/11/2022,4,1,1,8,registered,629,4.99,1.56,3138.71,2157.47
26/11/2022,4,1,1,9,registered,276,4.99,1.56,1377.24,946.68
26/11/2022,4,1,1,10,registered,127,4.99,1.56,633.73,435.61
26/11/2022,4,1,1,11,registered,112,4.99,1.56,558.88,384.16
26/11/2022,4,1,1,12,registered,188,4.99,1.56,938.12,644.84
26/11/2022,4,1,1,13,registered,197,4.99,1.56,983.03,675.71
26/11/2022,4,1,1,14,registered,177,4.99,1.56,883.23,607.11
26/11/2022,4,1,1,15,registered,181,4.99,1.56,903.19,620.83
26/11/2022,4,1,1,16,registered,297,4.99,1.56,1482.03,1018.71
26/11/2022,4,1,1,17,registered,540,4.99,1.56,2694.6,1852.2
26/11/2022,4,1,1,18,registered,502,4.99,1.56,2504.98,1721.86
26/11/2022,4,1,1,19,registered,355,4.99,1.56,1771.45,1217.65
26/11/2022,4,1,1,20,registered,265,4.99,1.56,1322.35,908.95
26/11/2022,4,1,1,21,registered,172,4.99,1.56,858.28,589.96
26/11/2022,4,1,1,22,registered,101,4.99,1.56,503.99,346.43
26/11/2022,4,1,1,23,registered,57,4.99,1.56,284.43,195.51
27/11/2022,4,1,2,0,registered,24,4.99,1.56,119.76,82.32
27/11/2022,4,1,2,1,registered,6,4.99,1.56,29.94,20.58
27/11/2022,4,1,2,2,registered,5,4.99,1.56,24.95,17.15
27/11/2022,4,1,2,3,registered,3,4.99,1.56,14.97,10.29
27/11/2022,4,1,2,4,registered,5,4.99,1.56,24.95,17.15
27/11/2022,4,1,2,5,registered,31,4.99,1.56,154.69,106.33
27/11/2022,4,1,2,6,registered,97,4.99,1.56,484.03,332.71
27/11/2022,4,1,2,7,registered,289,4.99,1.56,1442.11,991.27
27/11/2022,4,1,2,8,registered,494,4.99,1.56,2465.06,1694.42
27/11/2022,4,1,2,9,registered,257,4.99,1.56,1282.43,881.51
27/11/2022,4,1,2,10,registered,52,4.99,1.56,259.48,178.36
27/11/2022,4,1,2,11,registered,59,4.99,1.56,294.41,202.37
27/11/2022,4,1,2,12,registered,70,4.99,1.56,349.3,240.1
27/11/2022,4,1,2,13,registered,73,4.99,1.56,364.27,250.39
27/11/2022,4,1,2,14,registered,86,4.99,1.56,429.14,294.98
27/11/2022,4,1,2,15,registered,146,4.99,1.56,728.54,500.78
27/11/2022,4,1,2,16,registered,252,4.99,1.56,1257.48,864.36
27/11/2022,4,1,2,17,registered,514,4.99,1.56,2564.86,1763.02
27/11/2022,4,1,2,18,registered,469,4.99,1.56,2340.31,1608.67
27/11/2022,4,1,2,19,registered,338,4.99,1.56,1686.62,1159.34
27/11/2022,4,1,2,20,registered,228,4.99,1.56,1137.72,782.04
27/11/2022,4,1,2,21,registered,179,4.99,1.56,893.21,613.97
27/11/2022,4,1,2,22,registered,95,4.99,1.56,474.05,325.85
27/11/2022,4,1,2,23,registered,64,4.99,1.56,319.36,219.52
28/11/2022,4,1,3,0,registered,22,4.99,1.56,109.78,75.46
28/11/2022,4,1,3,1,registered,12,4.99,1.56,59.88,41.16
28/11/2022,4,1,3,2,registered,1,4.99,1.56,4.99,3.43
28/11/2022,4,1,3,3,registered,3,4.99,1.56,14.97,10.29
28/11/2022,4,1,3,4,registered,4,4.99,1.56,19.96,13.72
28/11/2022,4,1,3,5,registered,39,4.99,1.56,194.61,133.77
28/11/2022,4,1,3,6,registered,132,4.99,1.56,658.68,452.76
28/11/2022,4,1,3,7,registered,403,4.99,1.56,2010.97,1382.29
28/11/2022,4,1,3,8,registered,683,4.99,1.56,3408.17,2342.69
28/11/2022,4,1,3,9,registered,309,4.99,1.56,1541.91,1059.87
28/11/2022,4,1,3,10,registered,144,4.99,1.56,718.56,493.92
28/11/2022,4,1,3,11,registered,127,4.99,1.56,633.73,435.61
28/11/2022,4,1,3,12,registered,189,4.99,1.56,943.11,648.27
28/11/2022,4,1,3,13,registered,193,4.99,1.56,963.07,661.99
28/11/2022,4,1,3,14,registered,161,4.99,1.56,803.39,552.23
28/11/2022,4,1,3,15,registered,172,4.99,1.56,858.28,589.96
28/11/2022,4,1,3,16,registered,316,4.99,1.56,1576.84,1083.88
28/11/2022,4,1,3,17,registered,546,4.99,1.56,2724.54,1872.78
28/11/2022,4,1,3,18,registered,530,4.99,1.56,2644.7,1817.9
28/11/2022,4,1,3,19,registered,378,4.99,1.56,1886.22,1296.54
28/11/2022,4,1,3,20,registered,258,4.99,1.56,1287.42,884.94
28/11/2022,4,1,3,21,registered,219,4.99,1.56,1092.81,751.17
28/11/2022,4,1,3,22,registered,148,4.99,1.56,738.52,507.64
28/11/2022,4,1,3,23,registered,73,4.99,1.56,364.27,250.39
29/11/2022,4,1,4,0,registered,25,4.99,1.56,124.75,85.75
29/11/2022,4,1,4,1,registered,15,4.99,1.56,74.85,51.45
29/11/2022,4,1,4,2,registered,6,4.99,1.56,29.94,20.58
29/11/2022,4,1,4,4,registered,7,4.99,1.56,34.93,24.01
29/11/2022,4,1,4,5,registered,42,4.99,1.56,209.58,144.06
29/11/2022,4,1,4,6,registered,120,4.99,1.56,598.8,411.6
29/11/2022,4,1,4,7,registered,354,4.99,1.56,1766.46,1214.22
29/11/2022,4,1,4,8,registered,664,4.99,1.56,3313.36,2277.52
29/11/2022,4,1,4,9,registered,286,4.99,1.56,1427.14,980.98
29/11/2022,4,1,4,10,registered,153,4.99,1.56,763.47,524.79
29/11/2022,4,1,4,11,registered,150,4.99,1.56,748.5,514.5
29/11/2022,4,1,4,12,registered,225,4.99,1.56,1122.75,771.75
29/11/2022,4,1,4,13,registered,209,4.99,1.56,1042.91,716.87
29/11/2022,4,1,4,14,registered,174,4.99,1.56,868.26,596.82
29/11/2022,4,1,4,15,registered,201,4.99,1.56,1002.99,689.43
29/11/2022,4,1,4,16,registered,346,4.99,1.56,1726.54,1186.78
29/11/2022,4,1,4,17,registered,544,4.99,1.56,2714.56,1865.92
29/11/2022,4,1,4,18,registered,520,4.99,1.56,2594.8,1783.6
29/11/2022,4,1,4,19,registered,326,4.99,1.56,1626.74,1118.18
29/11/2022,4,1,4,20,registered,241,4.99,1.56,1202.59,826.63
29/11/2022,4,1,4,21,registered,201,4.99,1.56,1002.99,689.43
29/11/2022,4,1,4,22,registered,147,4.99,1.56,733.53,504.21
29/11/2022,4,1,4,23,registered,124,4.99,1.56,618.76,425.32
30/11/2022,4,1,5,0,registered,48,4.99,1.56,239.52,164.64
30/11/2022,4,1,5,1,registered,17,4.99,1.56,84.83,58.31
30/11/2022,4,1,5,2,registered,10,4.99,1.56,49.9,34.3
30/11/2022,4,1,5,3,registered,4,4.99,1.56,19.96,13.72
30/11/2022,4,1,5,4,registered,3,4.99,1.56,14.97,10.29
30/11/2022,4,1,5,5,registered,39,4.99,1.56,194.61,133.77
30/11/2022,4,1,5,6,registered,104,4.99,1.56,518.96,356.72
30/11/2022,4,1,5,7,registered,346,4.99,1.56,1726.54,1186.78
30/11/2022,4,1,5,8,registered,709,4.99,1.56,3537.91,2431.87
30/11/2022,4,1,5,9,registered,313,4.99,1.56,1561.87,1073.59
30/11/2022,4,1,5,10,registered,159,4.99,1.56,793.41,545.37
30/11/2022,4,1,5,11,registered,170,4.99,1.56,848.3,583.1
30/11/2022,4,1,5,12,registered,243,4.99,1.56,1212.57,833.49
30/11/2022,4,1,5,13,registered,241,4.99,1.56,1202.59,826.63
30/11/2022,4,1,5,14,registered,225,4.99,1.56,1122.75,771.75
30/11/2022,4,1,5,15,registered,262,4.99,1.56,1307.38,898.66
30/11/2022,4,1,5,16,registered,368,4.99,1.56,1836.32,1262.24
30/11/2022,4,1,5,17,registered,551,4.99,1.56,2749.49,1889.93
30/11/2022,4,1,5,18,registered,489,4.99,1.56,2440.11,1677.27
30/11/2022,4,1,5,19,registered,359,4.99,1.56,1791.41,1231.37
30/11/2022,4,1,5,20,registered,233,4.99,1.56,1162.67,799.19
30/11/2022,4,1,5,21,registered,169,4.99,1.56,843.31,579.67
30/11/2022,4,1,5,22,registered,145,4.99,1.56,723.55,497.35
30/11/2022,4,1,5,23,registered,99,4.99,1.56,494.01,339.57
1/12/2022,4,1,6,0,registered,99,4.99,1.56,494.01,339.57
1/12/2022,4,1,6,1,registered,64,4.99,1.56,319.36,219.52
1/12/2022,4,1,6,2,registered,47,4.99,1.56,234.53,161.21
1/12/2022,4,1,6,3,registered,14,4.99,1.56,69.86,48.02
1/12/2022,4,1,6,4,registered,5,4.99,1.56,24.95,17.15
1/12/2022,4,1,6,5,registered,12,4.99,1.56,59.88,41.16
1/12/2022,4,1,6,6,registered,20,4.99,1.56,99.8,68.6
1/12/2022,4,1,6,7,registered,56,4.99,1.56,279.44,192.08
1/12/2022,4,1,6,8,registered,133,4.99,1.56,663.67,456.19
1/12/2022,4,1,6,9,registered,159,4.99,1.56,793.41,545.37
1/12/2022,4,1,6,10,registered,211,4.99,1.56,1052.89,723.73
1/12/2022,4,1,6,11,registered,318,4.99,1.56,1586.82,1090.74
1/12/2022,4,1,6,12,registered,327,4.99,1.56,1631.73,1121.61
1/12/2022,4,1,6,13,registered,386,4.99,1.56,1926.14,1323.98
1/12/2022,4,1,6,14,registered,369,4.99,1.56,1841.31,1265.67
1/12/2022,4,1,6,15,registered,371,4.99,1.56,1851.29,1272.53
1/12/2022,4,1,6,16,registered,354,4.99,1.56,1766.46,1214.22
1/12/2022,4,1,6,17,registered,270,4.99,1.56,1347.3,926.1
1/12/2022,4,1,6,18,registered,255,4.99,1.56,1272.45,874.65
1/12/2022,4,1,6,19,registered,219,4.99,1.56,1092.81,751.17
1/12/2022,4,1,6,20,registered,170,4.99,1.56,848.3,583.1
1/12/2022,4,1,6,21,registered,135,4.99,1.56,673.65,463.05
1/12/2022,4,1,6,22,registered,130,4.99,1.56,648.7,445.9
1/12/2022,4,1,6,23,registered,116,4.99,1.56,578.84,397.88
2/12/2022,4,1,0,0,registered,108,4.99,1.56,538.92,370.44
2/12/2022,4,1,0,1,registered,84,4.99,1.56,419.16,288.12
2/12/2022,4,1,0,2,registered,72,4.99,1.56,359.28,246.96
2/12/2022,4,1,0,3,registered,21,4.99,1.56,104.79,72.03
2/12/2022,4,1,0,4,registered,6,4.99,1.56,29.94,20.58
2/12/2022,4,1,0,5,registered,7,4.99,1.56,34.93,24.01
2/12/2022,4,1,0,6,registered,15,4.99,1.56,74.85,51.45
2/12/2022,4,1,0,7,registered,26,4.99,1.56,129.74,89.18
2/12/2022,4,1,0,8,registered,81,4.99,1.56,404.19,277.83
2/12/2022,4,1,0,9,registered,135,4.99,1.56,673.65,463.05
2/12/2022,4,1,0,10,registered,230,4.99,1.56,1147.7,788.9
2/12/2022,4,1,0,11,registered,274,4.99,1.56,1367.26,939.82
2/12/2022,4,1,0,12,registered,409,4.99,1.56,2040.91,1402.87
2/12/2022,4,1,0,13,registered,347,4.99,1.56,1731.53,1190.21
2/12/2022,4,1,0,14,registered,331,4.99,1.56,1651.69,1135.33
2/12/2022,4,1,0,15,registered,311,4.99,1.56,1551.89,1066.73
2/12/2022,4,1,0,16,registered,358,4.99,1.56,1786.42,1227.94
2/12/2022,4,1,0,17,registered,244,4.99,1.56,1217.56,836.92
2/12/2022,4,1,0,18,registered,178,4.99,1.56,888.22,610.54
2/12/2022,4,1,0,19,registered,158,4.99,1.56,788.42,541.94
2/12/2022,4,1,0,20,registered,142,4.99,1.56,708.58,487.06
2/12/2022,4,1,0,21,registered,91,4.99,1.56,454.09,312.13
2/12/2022,4,1,0,22,registered,85,4.99,1.56,424.15,291.55
2/12/2022,4,1,0,23,registered,44,4.99,1.56,219.56,150.92
3/12/2022,4,1,1,0,registered,18,4.99,1.56,89.82,61.74
3/12/2022,4,1,1,1,registered,11,4.99,1.56,54.89,37.73
3/12/2022,4,1,1,2,registered,9,4.99,1.56,44.91,30.87
3/12/2022,4,1,1,3,registered,6,4.99,1.56,29.94,20.58
3/12/2022,4,1,1,4,registered,4,4.99,1.56,19.96,13.72
3/12/2022,4,1,1,5,registered,38,4.99,1.56,189.62,130.34
3/12/2022,4,1,1,6,registered,136,4.99,1.56,678.64,466.48
3/12/2022,4,1,1,7,registered,387,4.99,1.56,1931.13,1327.41
3/12/2022,4,1,1,8,registered,712,4.99,1.56,3552.88,2442.16
3/12/2022,4,1,1,9,registered,289,4.99,1.56,1442.11,991.27
3/12/2022,4,1,1,10,registered,105,4.99,1.56,523.95,360.15
3/12/2022,4,1,1,11,registered,182,4.99,1.56,908.18,624.26
3/12/2022,4,1,1,12,registered,228,4.99,1.56,1137.72,782.04
3/12/2022,4,1,1,13,registered,240,4.99,1.56,1197.6,823.2
3/12/2022,4,1,1,14,registered,209,4.99,1.56,1042.91,716.87
3/12/2022,4,1,1,15,registered,210,4.99,1.56,1047.9,720.3
3/12/2022,4,1,1,16,registered,397,4.99,1.56,1981.03,1361.71
3/12/2022,4,1,1,17,registered,665,4.99,1.56,3318.35,2280.95
3/12/2022,4,1,1,18,registered,666,4.99,1.56,3323.34,2284.38
3/12/2022,4,1,1,19,registered,444,4.99,1.56,2215.56,1522.92
3/12/2022,4,1,1,20,registered,284,4.99,1.56,1417.16,974.12
3/12/2022,4,1,1,21,registered,207,4.99,1.56,1032.93,710.01
3/12/2022,4,1,1,22,registered,139,4.99,1.56,693.61,476.77
3/12/2022,4,1,1,23,registered,93,4.99,1.56,464.07,318.99
4/12/2022,4,1,2,0,registered,49,4.99,1.56,244.51,168.07
4/12/2022,4,1,2,1,registered,22,4.99,1.56,109.78,75.46
4/12/2022,4,1,2,2,registered,5,4.99,1.56,24.95,17.15
4/12/2022,4,1,2,3,registered,3,4.99,1.56,14.97,10.29
4/12/2022,4,1,2,4,registered,7,4.99,1.56,34.93,24.01
4/12/2022,4,1,2,5,registered,45,4.99,1.56,224.55,154.35
4/12/2022,4,1,2,6,registered,150,4.99,1.56,748.5,514.5
4/12/2022,4,1,2,7,registered,495,4.99,1.56,2470.05,1697.85
4/12/2022,4,1,2,8,registered,700,4.99,1.56,3493,2401
4/12/2022,4,1,2,9,registered,317,4.99,1.56,1581.83,1087.31
4/12/2022,4,1,2,10,registered,130,4.99,1.56,648.7,445.9
4/12/2022,4,1,2,11,registered,183,4.99,1.56,913.17,627.69
4/12/2022,4,1,2,12,registered,273,4.99,1.56,1362.27,936.39
4/12/2022,4,1,2,13,registered,233,4.99,1.56,1162.67,799.19
4/12/2022,4,1,2,14,registered,231,4.99,1.56,1152.69,792.33
4/12/2022,4,1,2,15,registered,244,4.99,1.56,1217.56,836.92
4/12/2022,4,1,2,16,registered,391,4.99,1.56,1951.09,1341.13
4/12/2022,4,1,2,17,registered,700,4.99,1.56,3493,2401
4/12/2022,4,1,2,18,registered,693,4.99,1.56,3458.07,2376.99
4/12/2022,4,1,2,19,registered,414,4.99,1.56,2065.86,1420.02
4/12/2022,4,1,2,20,registered,272,4.99,1.56,1357.28,932.96
4/12/2022,4,1,2,21,registered,252,4.99,1.56,1257.48,864.36
4/12/2022,4,1,2,22,registered,155,4.99,1.56,773.45,531.65
4/12/2022,4,1,2,23,registered,91,4.99,1.56,454.09,312.13
5/12/2022,4,1,3,0,registered,31,4.99,1.56,154.69,106.33
5/12/2022,4,1,3,1,registered,11,4.99,1.56,54.89,37.73
5/12/2022,4,1,3,2,registered,7,4.99,1.56,34.93,24.01
5/12/2022,4,1,3,3,registered,7,4.99,1.56,34.93,24.01
5/12/2022,4,1,3,4,registered,9,4.99,1.56,44.91,30.87
5/12/2022,4,1,3,5,registered,48,4.99,1.56,239.52,164.64
5/12/2022,4,1,3,6,registered,119,4.99,1.56,593.81,408.17
5/12/2022,4,1,3,7,registered,389,4.99,1.56,1941.11,1334.27
5/12/2022,4,1,3,8,registered,737,4.99,1.56,3677.63,2527.91
5/12/2022,4,1,3,9,registered,362,4.99,1.56,1806.38,1241.66
5/12/2022,4,1,3,10,registered,127,4.99,1.56,633.73,435.61
5/12/2022,4,1,3,11,registered,161,4.99,1.56,803.39,552.23
5/12/2022,4,1,3,12,registered,208,4.99,1.56,1037.92,713.44
5/12/2022,4,1,3,13,registered,200,4.99,1.56,998,686
5/12/2022,4,1,3,14,registered,179,4.99,1.56,893.21,613.97
5/12/2022,4,1,3,15,registered,265,4.99,1.56,1322.35,908.95
5/12/2022,4,1,3,16,registered,354,4.99,1.56,1766.46,1214.22
5/12/2022,4,1,3,17,registered,576,4.99,1.56,2874.24,1975.68
5/12/2022,4,1,3,18,registered,580,4.99,1.56,2894.2,1989.4
5/12/2022,4,1,3,19,registered,400,4.99,1.56,1996,1372
5/12/2022,4,1,3,20,registered,274,4.99,1.56,1367.26,939.82
5/12/2022,4,1,3,21,registered,184,4.99,1.56,918.16,631.12
5/12/2022,4,1,3,22,registered,101,4.99,1.56,503.99,346.43
5/12/2022,4,1,3,23,registered,69,4.99,1.56,344.31,236.67
6/12/2022,4,1,4,0,registered,43,4.99,1.56,214.57,147.49
6/12/2022,4,1,4,1,registered,16,4.99,1.56,79.84,54.88
6/12/2022,4,1,4,2,registered,9,4.99,1.56,44.91,30.87
6/12/2022,4,1,4,3,registered,2,4.99,1.56,9.98,6.86
6/12/2022,4,1,4,4,registered,8,4.99,1.56,39.92,27.44
6/12/2022,4,1,4,5,registered,32,4.99,1.56,159.68,109.76
6/12/2022,4,1,4,6,registered,122,4.99,1.56,608.78,418.46
6/12/2022,4,1,4,7,registered,381,4.99,1.56,1901.19,1306.83
6/12/2022,4,1,4,8,registered,646,4.99,1.56,3223.54,2215.78
6/12/2022,4,1,4,9,registered,257,4.99,1.56,1282.43,881.51
6/12/2022,4,1,4,10,registered,122,4.99,1.56,608.78,418.46
6/12/2022,4,1,4,11,registered,162,4.99,1.56,808.38,555.66
6/12/2022,4,1,4,12,registered,206,4.99,1.56,1027.94,706.58
6/12/2022,4,1,4,13,registered,212,4.99,1.56,1057.88,727.16
